Row ID,Order ID,MONTH  ORDERED,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,SubCategory,tegProduct Name,Sales,Quantity,Discount,Profit
3742,CA-2016-137848,January,Jan-16,1/21/2016,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",17,4,0,7.5992
3743,CA-2016-137848,January,Jan-16,1/21/2016,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,60,9,0,28.8576
3744,CA-2016-137848,January,Jan-16,1/21/2016,Standard Class,WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",50,3,0.2,17.3376
3745,CA-2014-113047,October,Oct-14,10/24/2014,Same Day,AP-10915,Arthur Prichep,Consumer,United States,Rock Hill,South Carolina,29730,South,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,12,3,0,3.792
3746,CA-2016-149979,September,Sep-16,9/28/2016,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118,5,0,34.2925
3747,CA-2016-149979,September,Sep-16,9/28/2016,Second Class,RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907,South,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,369,3,0,81.1734
3748,CA-2017-161956,August,Aug-17,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",198,2,0,99.23
3749,CA-2017-161956,August,Aug-17,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,322,4,0,96.576
3750,CA-2017-161956,August,Aug-17,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,880,2,0.2,329.994
3751,CA-2017-161956,August,Aug-17,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,28,5,0,8.236
3752,CA-2017-161956,August,Aug-17,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230,3,0.2,23.028
3753,CA-2017-161956,August,Aug-17,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,116,3,0,56.9772
3754,CA-2017-161956,August,Aug-17,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,842,2,0.2,294.5488
3755,CA-2017-161956,August,Aug-17,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,355,5,0,17.745
3756,CA-2016-116799,March,Mar-16,3/6/2016,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",43,7,0.2,15.5092
3757,CA-2016-116799,March,Mar-16,3/6/2016,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563,5,0.3,-56.343
3758,CA-2016-111283,February,Feb-16,3/4/2016,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Newark,Ohio,43055,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,111,7,0.2,8.3328
3759,CA-2015-167745,September,Sep-15,9/23/2015,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",12,2,0,5.4896
3760,CA-2015-167745,September,Sep-15,9/23/2015,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",17,2,0,5.07
3761,CA-2015-167745,September,Sep-15,9/23/2015,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,24,2,0,10.248
3762,CA-2017-104577,May,May-17,5/17/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",88,5,0,42.048
3763,CA-2016-156251,August,Aug-16,8/18/2016,Second Class,TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin,53214,Central,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,242,2,0,24.196
3764,CA-2016-156251,August,Aug-16,8/18/2016,Second Class,TS-21160,Theresa Swint,Corporate,United States,West Allis,Wisconsin,53214,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,9,3,0,4.1748
3765,CA-2017-125878,February,Feb-17,3/2/2017,Standard Class,MH-18025,Michelle Huthwaite,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,2,3,0.8,-3.0396
3766,CA-2016-163153,March,Mar-16,3/25/2016,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,99,2,0.3,-1.4196
3767,CA-2016-163153,March,Mar-16,3/25/2016,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1,1,0.2,0.504
3768,CA-2015-103205,December,Dec-15,12/10/2015,Second Class,JJ-15760,Joel Jenkins,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),120,5,0.2,11.996
3769,CA-2014-153913,December,Dec-14,12/20/2014,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1014,9,0.2,101.3832
3770,CA-2014-153913,December,Dec-14,12/20/2014,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012,South,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2,2,0.2,0.6696
3771,CA-2016-155530,December,Dec-16,12/21/2016,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10004256,Furniture,Tables,Bretford �Just In Time� Height-Adjustable Multi-Task Work Tables,2004,6,0.2,-325.572
3772,US-2016-101196,May,May-16,5/17/2016,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82,2,0.2,-19.5624
3773,CA-2014-115357,August,Aug-14,8/11/2014,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Columbia,South Carolina,29203,South,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",63,3,0,22.6476
3774,US-2014-102715,April,Apr-14,4/13/2014,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",7,3,0.2,2.3328
3775,US-2014-102715,April,Apr-14,4/13/2014,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,384,3,0.2,81.5949
3776,US-2014-102715,April,Apr-14,4/13/2014,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10,2,0.2,3.6288
3777,US-2014-102715,April,Apr-14,4/13/2014,Second Class,JK-15370,Jay Kimmel,Consumer,United States,Miami,Florida,33180,South,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,336,7,0.2,41.993
3778,CA-2015-107937,May,May-15,5/8/2015,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Chula Vista,California,91911,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",666,6,0,106.5408
3779,US-2017-148768,November,Nov-17,12/2/2017,Second Class,PN-18775,Parhena Norris,Home Office,United States,Miami,Florida,33180,South,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,72,3,0.2,8.997
3780,CA-2017-118521,February,Feb-17,2/20/2017,Standard Class,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10035,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,38,2,0,18.2112
3781,CA-2014-149643,November,Nov-14,11/20/2014,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,66502,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,274,2,0,10.9584
3782,CA-2015-135314,July,Jul-15,7/14/2015,Second Class,MC-17575,Matt Collins,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,270,3,0.4,40.4973
3783,CA-2017-165204,November,Nov-17,11/16/2017,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,38109,South,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",9,3,0.2,3.339
3784,CA-2017-165204,November,Nov-17,11/16/2017,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720,4,0.2,-63.0056
3785,CA-2017-125752,July,Jul-17,8/4/2017,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Fort Lauderdale,Florida,33311,South,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",41,2,0.2,8.2848
3786,CA-2017-112487,December,Dec-17,12/30/2017,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Columbus,Ohio,43229,East,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3,2,0.7,-2.61
3787,CA-2016-144218,October,Oct-16,11/4/2016,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085,7,0,282.2092
3788,CA-2016-169971,September,Sep-16,9/9/2016,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,4,1,0.2,1.0269
3789,CA-2016-169971,September,Sep-16,9/9/2016,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",62,3,0.2,7.0173
3790,US-2016-133508,April,Apr-16,4/21/2016,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",29,5,0,9.0055
3791,CA-2014-107139,July,Jul-14,7/11/2014,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,181,6,0.2,67.86
3792,CA-2015-111325,February,Feb-15,2/28/2015,First Class,BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,16602,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4,3,0.7,-3.3879
3793,CA-2015-111325,February,Feb-15,2/28/2015,First Class,BT-11395,Bill Tyler,Corporate,United States,Altoona,Pennsylvania,16602,East,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",16,6,0.2,2.2044
3794,CA-2015-163762,November,Nov-15,12/1/2015,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,New York City,New York,10024,East,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,30,3,0,12.5118
3795,US-2014-117163,January,Jan-14,2/2/2014,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,57,1,0,14.3075
3796,US-2014-117163,January,Jan-14,2/2/2014,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,333,3,0.2,-16.65
3797,US-2014-117163,January,Jan-14,2/2/2014,Standard Class,EJ-13720,Ed Jacobs,Consumer,United States,San Diego,California,92037,West,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36,4,0,12.0252
3798,CA-2017-121314,September,Sep-17,9/26/2017,First Class,BE-11410,Bobby Elias,Consumer,United States,Miami,Florida,33178,South,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,252,3,0.2,88.074
3799,CA-2017-147760,November,Nov-17,11/5/2017,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,524,3,0.4,-192.0468
3800,CA-2017-147760,November,Nov-17,11/5/2017,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Greensboro,North Carolina,27405,South,TEC-PH-10002483,Technology,Phones,Motorola Moto X,1360,5,0.2,118.9965
3801,CA-2016-156503,October,Oct-16,10/20/2016,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,103,1,0.2,10.2592
3802,CA-2016-156503,October,Oct-16,10/20/2016,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,23,1,0.2,5.9598
3803,CA-2016-156503,October,Oct-16,10/20/2016,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,93,3,0.2,33.7212
3804,CA-2016-156503,October,Oct-16,10/20/2016,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,13,2,0.2,1.4364
3805,CA-2016-156503,October,Oct-16,10/20/2016,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",35,4,0.2,13.128
3806,CA-2016-156503,October,Oct-16,10/20/2016,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,39,1,0.2,14.682
3807,CA-2015-113628,November,Nov-15,11/19/2015,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,Plantation,Florida,33317,South,OFF-AR-10001246,Office Supplies,Art,Newell 317,12,5,0.2,1.323
3808,CA-2015-113628,November,Nov-15,11/19/2015,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,Plantation,Florida,33317,South,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,5,2,0.7,-4.0158
3809,CA-2015-113628,November,Nov-15,11/19/2015,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,Plantation,Florida,33317,South,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",5,3,0.7,-3.7296
3810,CA-2015-113628,November,Nov-15,11/19/2015,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",524,5,0.2,-72.039
3811,CA-2015-113628,November,Nov-15,11/19/2015,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,Plantation,Florida,33317,South,TEC-PH-10000441,Technology,Phones,VTech DS6151,101,1,0.2,10.0792
3812,CA-2015-113628,November,Nov-15,11/19/2015,Standard Class,AH-10690,Anna H�berlin,Corporate,United States,Plantation,Florida,33317,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",146,3,0.2,16.4403
3813,CA-2017-147753,March,Mar-17,3/5/2017,Same Day,PK-19075,Pete Kriz,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,25,2,0,11.7782
3814,CA-2015-103961,November,Nov-15,11/9/2015,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Quincy,Illinois,62301,Central,OFF-LA-10004484,Office Supplies,Labels,Avery 476,20,6,0.2,6.4428
3815,CA-2016-152471,July,Jul-16,7/8/2016,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,United States,Jacksonville,Florida,32216,South,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,824,5,0.2,51.4975
3816,CA-2016-152471,July,Jul-16,7/8/2016,Same Day,ZD-21925,Zuschuss Donatelli,Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,16,2,0.2,4.995
3817,CA-2015-102582,September,Sep-15,9/19/2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,36608,South,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,802,2,0,200.49
3818,CA-2015-102582,September,Sep-15,9/19/2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,36608,South,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,60,3,0,0
3819,CA-2015-102582,September,Sep-15,9/19/2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Mobile,Alabama,36608,South,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",1057,7,0,306.4894
3820,CA-2017-141873,October,Oct-17,10/14/2017,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,13,3,0.2,4.3254
3821,CA-2017-141873,October,Oct-17,10/14/2017,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",314,3,0.2,-15.7176
3822,CA-2017-141873,October,Oct-17,10/14/2017,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",19,2,0,8.9206
3823,CA-2017-141873,October,Oct-17,10/14/2017,Standard Class,HG-14845,Harry Greene,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,18,6,0.2,6.156
3824,CA-2015-140984,September,Sep-15,9/18/2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,New York City,New York,10011,East,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,991,6,0,257.712
3825,CA-2015-140984,September,Sep-15,9/18/2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,New York City,New York,10011,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,880,2,0.2,329.994
3826,CA-2015-140984,September,Sep-15,9/18/2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,13,9,0.2,4.536
3827,CA-2014-132801,October,Oct-14,10/12/2014,Standard Class,JG-15805,John Grady,Corporate,United States,Dallas,Texas,75217,Central,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",107,10,0.2,10.744
3828,CA-2017-141733,May,May-17,5/11/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1459,5,0,423.0085
3829,CA-2017-141733,May,May-17,5/11/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,27,1,0,7.4592
3830,CA-2017-141733,May,May-17,5/11/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,477,2,0,119.2
3831,CA-2017-141733,May,May-17,5/11/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,87,2,0.1,18.4604
3832,US-2015-111927,November,Nov-15,11/19/2015,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Dover,Delaware,19901,East,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76,3,0,26.649
3833,US-2015-111927,November,Nov-15,11/19/2015,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Dover,Delaware,19901,East,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",20,2,0,9.3812
3834,CA-2014-105984,November,Nov-14,11/24/2014,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1050,5,0.4,-209.994
3835,CA-2014-105984,November,Nov-14,11/24/2014,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,611,3,0.3,-34.9176
3836,CA-2014-100363,April,Apr-14,4/15/2014,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Glendale,Arizona,85301,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2,2,0.2,0.8288
3837,CA-2014-100363,April,Apr-14,4/15/2014,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Glendale,Arizona,85301,West,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,19,3,0.2,6.8904
3838,CA-2014-126760,July,Jul-14,8/2/2014,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,912,2,0.2,113.998
3839,CA-2014-126760,July,Jul-14,8/2/2014,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 �Pillow Soft� Series Mid Back Swivel/Tilt Chairs,674,3,0.2,-109.5822
3840,CA-2014-126760,July,Jul-14,8/2/2014,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,134,9,0,36.1827
3841,CA-2014-126760,July,Jul-14,8/2/2014,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031,West,TEC-AC-10004814,Technology,Accessories,Logitech Illuminated Ultrathin Keyboard with Backlighting,171,3,0,70.0977
3842,US-2014-109162,June,Jun-14,6/12/2014,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,Bristol,Tennessee,37620,South,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",170,3,0.2,10.647
3843,CA-2014-101931,October,Oct-14,10/31/2014,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7,2,0.2,2.245
3844,CA-2014-101931,October,Oct-14,10/31/2014,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade or Curved Handle Hand Letter Openers,6,2,0,0.0628
3845,CA-2014-101931,October,Oct-14,10/31/2014,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,481,2,0,14.4222
3846,CA-2014-101931,October,Oct-14,10/31/2014,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,617,6,0.15,-36.294
3847,CA-2014-101931,October,Oct-14,10/31/2014,First Class,TS-21370,Todd Sumrall,Corporate,United States,Los Angeles,California,90049,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,141,5,0,38.178
3848,CA-2017-129000,November,Nov-17,11/27/2017,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Canton,Michigan,48187,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,502,3,0,0
3849,CA-2017-161053,September,Sep-17,9/23/2017,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,692,4,0,318.3016
3850,CA-2017-161053,September,Sep-17,9/23/2017,First Class,JE-15745,Joel Eaton,Consumer,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",35,5,0,15.378
3851,CA-2015-142377,December,Dec-15,12/9/2015,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Springfield,Missouri,65807,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,86,7,0,40.4012
3852,CA-2015-127593,September,Sep-15,9/21/2015,Same Day,DH-13675,Duane Huffman,Home Office,United States,Quincy,Massachusetts,2169,East,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",85,2,0,14.501
